n_pts,N_shots,seed,axis,u_proj,Q_obs,sig_obs
1000,10000,3,fcl,-0.284429,0.514000,0.004993
1000,10000,3,fsb,-0.170339,0.432000,0.004956
1000,10000,3,fsb,-0.231638,0.414300,0.004898
1000,10000,3,fcl,-0.262851,0.578200,0.004943
1000,10000,3,fcl,-0.331399,0.468300,0.004993
1000,10000,3,fsb,-0.389502,0.434900,0.004955
1000,10000,3,amp,-0.332272,0.882300,0.003224
1000,10000,3,amp,-0.311764,0.834100,0.003723
1000,10000,3,amp,0.162028,0.814800,0.003906
1000,10000,3,fcl,-0.070446,0.943800,0.002247
1000,10000,3,fsb,0.019340,0.943800,0.002247
1000,10000,3,amp,0.013125,0.943800,0.002247
1000,10000,3,fsb,0.446933,0.461600,0.004992
1000,10000,3,fsb,-0.387734,0.375500,0.004861
1000,10000,3,amp,-0.166124,0.757600,0.004267
1000,10000,3,amp,-0.401130,0.768400,0.004211
1000,10000,3,fcl,-0.296127,0.448300,0.004971
1000,10000,3,fcl,-0.054481,0.844000,0.003655
1000,10000,3,fsb,0.083221,0.844000,0.003655
1000,10000,3,amp,0.086544,0.844000,0.003655
1000,10000,3,amp,0.368671,0.774000,0.004154
1000,10000,3,fsb,0.167272,0.620400,0.004874
1000,10000,3,fsb,-0.435422,0.460300,0.004970
1000,10000,3,fcl,0.349515,0.318700,0.004679
1000,10000,3,fsb,-0.176000,0.410200,0.004931
1000,10000,3,fcl,-0.257453,0.552300,0.004975
1000,10000,3,fsb,0.298466,0.482400,0.004999
1000,10000,3,fsb,-0.140991,0.548600,0.004975
1000,10000,3,fcl,0.253181,0.559600,0.004952
1000,10000,3,fsb,-0.287250,0.328500,0.004714
1000,10000,3,amp,-0.204341,0.922000,0.002712
1000,10000,3,fcl,0.343835,0.319900,0.004663
1000,10000,3,fsb,-0.247157,0.338200,0.004746
1000,10000,3,fcl,0.296434,0.494500,0.004998
1000,10000,3,amp,0.168638,0.947700,0.002227
1000,10000,3,fsb,-0.125974,0.594500,0.004907
1000,10000,3,fcl,0.182032,0.591600,0.004912
1000,10000,3,fsb,-0.162741,0.501600,0.005000
1000,10000,3,fsb,0.273972,0.521600,0.004987
1000,10000,3,fcl,0.094759,0.920400,0.002693
1000,10000,3,fsb,0.007491,0.920400,0.002693
1000,10000,3,amp,-0.040869,0.920400,0.002693
1000,10000,3,fcl,0.109335,0.896300,0.003007
1000,10000,3,fcl,-0.287572,0.418900,0.004933
1000,10000,3,fsb,0.191814,0.621400,0.004855
1000,10000,3,fcl,-0.352019,0.384800,0.004867
1000,10000,3,fsb,0.138850,0.706200,0.004552
1000,10000,3,fcl,-0.295653,0.476500,0.004997
1000,10000,3,fsb,-0.366431,0.405900,0.004913
1000,10000,3,fcl,0.154068,0.810000,0.003918
1000,10000,3,fcl,0.156931,0.789400,0.004058
1000,10000,3,amp,-0.463916,0.861900,0.003468
1000,10000,3,fsb,0.323570,0.440700,0.004971
1000,10000,3,amp,0.333638,0.915500,0.002857
1000,10000,3,fcl,0.397882,0.278400,0.004459
1000,10000,3,fcl,0.153284,0.783600,0.004086
1000,10000,3,fcl,0.367181,0.353400,0.004751
1000,10000,3,fcl,0.189887,0.595300,0.004915
1000,10000,3,fcl,-0.069688,0.774600,0.004116
1000,10000,3,fsb,-0.074257,0.774600,0.004116
1000,10000,3,amp,0.063236,0.774600,0.004116
1000,10000,3,fsb,-0.140028,0.505700,0.004999
1000,10000,3,fcl,0.363415,0.343600,0.004775
1000,10000,3,amp,-0.320500,0.902300,0.002939
1000,10000,3,fcl,-0.207368,0.681500,0.004642
1000,10000,3,fcl,0.371378,0.330400,0.004702
1000,10000,3,fsb,0.153349,0.670100,0.004707
1000,10000,3,fcl,-0.386643,0.398600,0.004888
1000,10000,3,fcl,-0.454562,0.303400,0.004595
1000,10000,3,fsb,0.317591,0.469400,0.004995
1000,10000,3,fcl,-0.312627,0.480100,0.004996
1000,10000,3,amp,0.199349,0.944500,0.002280
1000,10000,3,fsb,0.438094,0.471000,0.004991
1000,10000,4,fsb,0.426354,0.462000,0.004992
1000,10000,4,fcl,-0.242251,0.584400,0.004938
1000,10000,4,amp,0.404961,0.576100,0.004933
1000,10000,4,fsb,0.239539,0.555000,0.004965
1000,10000,4,fcl,0.270013,0.539100,0.004982
1000,10000,4,amp,-0.240196,0.929400,0.002572
1000,10000,4,fsb,0.335728,0.497600,0.005000
1000,10000,4,fsb,0.289604,0.517700,0.004994
1000,10000,4,fcl,0.048761,0.924900,0.002647
1000,10000,4,fsb,0.050004,0.924900,0.002647
1000,10000,4,amp,0.082860,0.924900,0.002647
1000,10000,4,fsb,0.134036,0.676200,0.004650
1000,10000,4,fsb,-0.389958,0.428100,0.004958
1000,10000,4,amp,-0.220210,0.918400,0.002760
1000,10000,4,fcl,0.466440,0.216600,0.004089
1000,10000,4,fcl,0.189533,0.738200,0.004437
1000,10000,4,amp,-0.123600,0.780800,0.004149
1000,10000,4,fsb,0.188335,0.547100,0.004971
1000,10000,4,amp,0.384375,0.966600,0.001816
1000,10000,4,fsb,0.463390,0.470500,0.004994
1000,10000,4,fcl,-0.068755,0.820900,0.003810
1000,10000,4,fsb,0.086401,0.820900,0.003810
1000,10000,4,amp,0.083400,0.820900,0.003810
1000,10000,4,amp,0.345675,0.831900,0.003720
1000,10000,4,amp,0.104346,0.920600,0.002677
1000,10000,4,fcl,0.373715,0.322600,0.004646
1000,10000,4,fsb,0.372658,0.488700,0.004999
1000,10000,4,fsb,0.188435,0.604600,0.004901
1000,10000,4,fsb,0.264799,0.546700,0.004982
1000,10000,4,amp,-0.167939,0.974800,0.001551
1000,10000,4,fcl,0.115033,0.839900,0.003692
1000,10000,4,amp,-0.435136,0.973100,0.001695
1000,10000,4,fsb,0.138163,0.684700,0.004656
1000,10000,4,amp,0.449444,0.931700,0.002542
1000,10000,4,amp,-0.412624,0.986600,0.001170
1000,10000,4,fsb,0.134595,0.704700,0.004508
1000,10000,4,amp,0.358567,0.824500,0.003702
1000,10000,4,amp,-0.147243,0.776300,0.004208
1000,10000,4,fsb,0.197944,0.590400,0.004913
1000,10000,4,fsb,0.498180,0.473600,0.004993
1000,10000,4,fcl,0.041859,0.879400,0.003274
1000,10000,4,fsb,0.072074,0.879400,0.003274
1000,10000,4,amp,0.084685,0.879400,0.003274
1000,10000,4,fsb,-0.126077,0.602100,0.004906
1000,10000,4,amp,-0.254574,0.795800,0.004099
1000,10000,4,fsb,-0.465561,0.452000,0.004973
1000,10000,4,fcl,-0.182367,0.745500,0.004387
1000,10000,4,fcl,0.163770,0.775300,0.004177
1000,10000,4,fsb,0.127341,0.728600,0.004423
1000,10000,4,amp,0.295765,0.928100,0.002586
1000,10000,4,fcl,-0.001227,0.999100,0.000222
1000,10000,4,fsb,-0.004792,0.999100,0.000222
1000,10000,4,amp,-0.056995,0.999100,0.000222
1000,10000,4,fsb,-0.469848,0.405900,0.004906
1000,10000,4,fsb,-0.256769,0.322900,0.004709
1000,10000,4,fsb,-0.446909,0.378100,0.004840
1000,10000,4,fcl,0.053945,0.947300,0.002163
1000,10000,4,fsb,0.026524,0.947300,0.002163
1000,10000,4,amp,-0.084449,0.947300,0.002163
1000,10000,4,fsb,0.151061,0.669600,0.004712
1000,10000,4,fsb,0.146189,0.689300,0.004647
1000,10000,4,fcl,0.063878,0.851400,0.003580
1000,10000,4,fsb,0.077186,0.851400,0.003580
1000,10000,4,amp,0.014509,0.851400,0.003580
1000,10000,4,fsb,0.453874,0.471000,0.004993
1000,10000,4,amp,0.463955,0.897500,0.003030
1000,10000,4,fsb,-0.122305,0.575900,0.004958
1000,10000,4,amp,0.486156,0.956700,0.002090
1000,10000,4,fsb,-0.295161,0.346100,0.004746
1000,10000,4,fcl,0.122066,0.837500,0.003645
1000,10000,4,fsb,0.343529,0.477800,0.004997
1000,10000,4,fsb,-0.349012,0.357600,0.004809
1000,10000,4,fcl,-0.408211,0.377500,0.004844
1000,10000,4,amp,-0.140339,0.800900,0.003932
1000,10000,4,fcl,-0.120983,0.786200,0.004093
1000,10000,4,fcl,-0.388902,0.416300,0.004930
1000,10000,4,fcl,0.055017,0.838200,0.003633
1000,10000,4,fsb,0.082652,0.838200,0.003633
1000,10000,4,amp,0.048455,0.838200,0.003633
1000,10000,4,fcl,0.166005,0.783500,0.004104
1000,10000,4,amp,-0.234660,0.913000,0.002751
1000,10000,4,fcl,0.203073,0.679300,0.004647
1000,10000,4,fsb,0.349114,0.507000,0.005000
1000,10000,4,fsb,0.417497,0.481000,0.004994
1000,10000,4,amp,-0.183502,0.811500,0.003914
1000,10000,4,amp,-0.415507,0.913100,0.002804
1000,10000,4,amp,0.230522,0.888700,0.003186
1000,10000,4,fcl,-0.196720,0.585400,0.004918
1000,10000,4,fsb,-0.347577,0.357400,0.004788
1000,10000,4,amp,-0.207574,0.927400,0.002650
1000,10000,4,fcl,0.012949,0.947900,0.002202
1000,10000,4,fsb,-0.042938,0.947900,0.002202
1000,10000,4,amp,-0.055985,0.947900,0.002202
1000,10000,4,fsb,0.146252,0.682700,0.004684
1000,10000,4,amp,-0.337215,0.920500,0.002645
1000,10000,4,amp,-0.241202,0.837600,0.003682
1000,10000,4,fcl,0.015364,0.867800,0.003456
1000,10000,4,fsb,0.077452,0.867800,0.003456
1000,10000,4,amp,-0.032427,0.867800,0.003456
1000,10000,4,amp,-0.365214,0.792500,0.004042
1000,10000,4,fcl,0.075707,0.698300,0.004598
1000,10000,4,fsb,-0.088991,0.698300,0.004598
1000,10000,4,amp,0.097816,0.698300,0.004598
1000,10000,4,fcl,-0.472458,0.338400,0.004732
1000,10000,4,fcl,-0.070717,0.836200,0.003728
1000,10000,4,fsb,-0.064412,0.836200,0.003728
1000,10000,4,amp,-0.025268,0.836200,0.003728
1000,10000,4,fcl,0.155540,0.706500,0.004597
1000,10000,4,fcl,-0.319399,0.447600,0.004975
1000,10000,4,amp,0.303244,0.882100,0.003263
1000,10000,4,fcl,0.317246,0.409300,0.004895
1000,10000,4,fsb,0.489641,0.471400,0.004994
1000,10000,4,amp,-0.480262,0.930600,0.002555
1000,10000,4,fcl,-0.079892,0.937200,0.002406
1000,10000,4,fsb,0.000720,0.937200,0.002406
1000,10000,4,amp,-0.093775,0.937200,0.002406
1000,10000,4,fsb,0.267134,0.498700,0.005000
1000,10000,4,fcl,-0.225164,0.556700,0.004964
1000,10000,4,fsb,-0.462052,0.435200,0.004956
1000,10000,4,amp,-0.353243,0.952400,0.002088
1000,10000,4,fcl,-0.364918,0.426200,0.004941
1000,10000,4,fsb,0.492774,0.463700,0.004982
1000,10000,4,fsb,-0.366512,0.386600,0.004859
1000,10000,4,amp,-0.332842,0.838000,0.003698
1000,10000,4,fcl,-0.110847,0.897500,0.003129
1000,10000,4,fsb,0.293180,0.498100,0.005000
1000,10000,4,fcl,0.338237,0.386100,0.004864
1000,10000,4,amp,-0.225415,0.937000,0.002485
1000,10000,4,amp,-0.142626,0.968200,0.001760
1000,10000,4,fcl,-0.174749,0.677100,0.004690
1000,10000,4,amp,-0.253449,0.994300,0.000768
1000,10000,5,fsb,0.376846,0.447100,0.004972
1000,10000,5,fsb,0.119811,0.704300,0.004576
1000,10000,5,fsb,0.101090,0.776900,0.004195
1000,10000,5,fsb,-0.162048,0.474700,0.004993
1000,10000,5,fsb,-0.241820,0.297800,0.004566
1000,10000,5,amp,-0.270408,0.825300,0.003865
1000,10000,5,amp,-0.147612,0.976600,0.001570
1000,10000,5,fsb,0.411328,0.447300,0.004973
1000,10000,5,amp,-0.311837,0.920800,0.002678
1000,10000,5,fcl,0.364754,0.290800,0.004503
1000,10000,5,fsb,-0.315894,0.324500,0.004682
1000,10000,5,fsb,-0.295442,0.330800,0.004684
1000,10000,5,amp,-0.163399,0.803200,0.003957
1000,10000,5,fcl,-0.042077,0.928300,0.002611
1000,10000,5,fsb,0.048123,0.928300,0.002611
1000,10000,5,amp,-0.001302,0.928300,0.002611
1000,10000,5,fsb,0.375658,0.490500,0.004999
1000,10000,5,fcl,-0.371226,0.392700,0.004888
1000,10000,5,fcl,0.448474,0.218500,0.004134
1000,10000,5,fsb,-0.238858,0.251600,0.004355
1000,10000,5,fcl,-0.046898,0.970300,0.001745
1000,10000,5,fsb,0.021312,0.970300,0.001745
1000,10000,5,amp,0.031955,0.970300,0.001745
1000,10000,5,fsb,0.122307,0.732300,0.004382
1000,10000,5,amp,0.441003,0.960300,0.001943
1000,10000,5,fsb,-0.196844,0.326900,0.004705
1000,10000,5,fsb,0.128003,0.745600,0.004390
1000,10000,5,amp,-0.485403,0.949100,0.002216
1000,10000,5,fcl,-0.157664,0.779200,0.004139
1000,10000,5,fsb,0.127385,0.734400,0.004370
1000,10000,5,fsb,-0.152356,0.510000,0.005000
1000,10000,5,fsb,-0.476972,0.382100,0.004846
1000,10000,5,fsb,0.461517,0.486400,0.004996
1000,10000,5,fcl,-0.468974,0.340200,0.004745
1000,10000,5,amp,0.470565,0.926300,0.002596
1000,10000,5,fsb,0.262171,0.527900,0.004986
1000,10000,5,fsb,-0.497872,0.411600,0.004908
1000,10000,5,fsb,-0.238761,0.335500,0.004715
1000,10000,5,fcl,0.384742,0.259300,0.004390
1000,10000,5,amp,-0.452156,0.816900,0.003904
1000,10000,5,amp,-0.115956,0.799600,0.004024
1000,10000,5,amp,-0.376160,0.934100,0.002517
1000,10000,5,amp,-0.494594,0.850900,0.003603
1000,10000,5,fsb,-0.122404,0.588200,0.004913
1000,10000,5,amp,-0.290280,0.877000,0.003275
1000,10000,5,fcl,-0.316094,0.431700,0.004958
1000,10000,5,fsb,-0.430057,0.460800,0.004980
1000,10000,5,fcl,0.150752,0.698500,0.004623
1000,10000,5,fcl,-0.301322,0.399500,0.004895
1000,10000,5,fsb,-0.437645,0.371400,0.004821
1000,10000,5,fsb,0.274048,0.500800,0.005000
1000,10000,5,fsb,0.367760,0.482100,0.004997
1000,10000,5,fsb,-0.272395,0.344500,0.004747
1000,10000,5,amp,-0.135797,0.988900,0.001138
1000,10000,5,fsb,0.470084,0.470400,0.004993
1000,10000,5,fcl,-0.373137,0.423100,0.004938
1000,10000,5,fsb,0.453605,0.472900,0.004991
1000,10000,5,fsb,-0.218126,0.384400,0.004866
1000,10000,5,amp,-0.198383,0.986000,0.001152
1000,10000,5,fcl,0.456404,0.203100,0.004041
1000,10000,5,fcl,-0.204190,0.520100,0.004997
1000,10000,5,fcl,0.066578,0.810100,0.003902
1000,10000,5,fsb,-0.070512,0.810100,0.003902
1000,10000,5,amp,-0.063447,0.810100,0.003902
1000,10000,5,fsb,0.477902,0.461100,0.004994
1000,10000,5,fsb,-0.157927,0.447600,0.004970
1000,10000,5,fcl,0.076759,0.888900,0.003091
1000,10000,5,fsb,0.054000,0.888900,0.003091
1000,10000,5,amp,0.052778,0.888900,0.003091
1000,10000,5,fsb,-0.489582,0.409100,0.004919
1000,10000,5,amp,-0.457160,0.893900,0.003025
1000,10000,5,fcl,-0.285780,0.456100,0.004989
1000,10000,5,fcl,-0.312395,0.490400,0.004999
1000,10000,5,fcl,-0.380681,0.390600,0.004875
1000,10000,5,fcl,0.369212,0.266900,0.004430
1000,10000,5,amp,0.235744,0.815600,0.003892
1000,10000,5,fsb,-0.480744,0.458400,0.004980
1000,10000,5,amp,-0.406079,0.933500,0.002483
1000,10000,5,fcl,0.354119,0.288800,0.004561
1000,10000,5,fsb,0.369906,0.463500,0.004985
1000,10000,5,amp,-0.215455,0.842800,0.003597
1000,10000,5,fcl,-0.353394,0.434700,0.004955
1000,10000,5,fcl,0.142514,0.835600,0.003736
1000,10000,5,amp,0.113152,0.911900,0.002805
1000,10000,5,fcl,-0.140822,0.600400,0.004889
1000,10000,5,amp,0.165069,0.912400,0.002833
1000,10000,5,fsb,-0.359412,0.397500,0.004897
1000,10000,5,fcl,0.058605,0.731900,0.004402
1000,10000,5,fsb,-0.091230,0.731900,0.004402
1000,10000,5,amp,-0.053988,0.731900,0.004402
1000,10000,5,amp,0.472520,0.933600,0.002530
1000,10000,5,fcl,0.346721,0.384900,0.004852
1000,10000,5,fcl,-0.055131,0.969300,0.001703
1000,10000,5,fsb,-0.004840,0.969300,0.001703
1000,10000,5,amp,-0.034097,0.969300,0.001703
1000,10000,5,amp,-0.117936,0.933400,0.002480
1000,10000,5,fsb,-0.203671,0.396500,0.004907
1000,10000,5,fcl,-0.346068,0.441200,0.004966
1000,10000,5,fsb,0.201160,0.587800,0.004919
1000,10000,5,amp,-0.104968,0.717500,0.004505
1000,10000,5,fsb,-0.128694,0.530600,0.004991
1000,10000,5,fsb,0.302604,0.464800,0.004984
1000,10000,5,fcl,0.074239,0.851900,0.003582
1000,10000,5,fsb,-0.056652,0.851900,0.003582
1000,10000,5,amp,-0.037808,0.851900,0.003582
1000,10000,5,fcl,-0.376162,0.389100,0.004876
1000,10000,6,amp,-0.464692,0.853300,0.003510
1000,10000,6,amp,-0.318621,0.815200,0.003985
1000,10000,6,amp,0.322144,0.907000,0.002916
1000,10000,6,fcl,-0.157430,0.781900,0.004146
1000,10000,6,amp,-0.177016,0.931100,0.002516
1000,10000,6,fsb,0.262253,0.502800,0.005000
1000,10000,6,fsb,0.480191,0.465200,0.004985
1000,10000,6,fcl,0.415643,0.275800,0.004450
1000,10000,6,fsb,0.402621,0.476800,0.004990
1000,10000,6,amp,0.491542,0.851300,0.003559
1000,10000,6,fcl,-0.083569,0.797800,0.004034
1000,10000,6,fsb,0.093635,0.797800,0.004034
1000,10000,6,amp,0.098687,0.797800,0.004034
1000,10000,6,fsb,0.459490,0.464000,0.004984
1000,10000,6,fcl,0.250556,0.423800,0.004945
1000,10000,6,fcl,0.148925,0.811100,0.003900
1000,10000,6,fsb,-0.410308,0.448300,0.004975
1000,10000,6,amp,-0.195869,0.930000,0.002622
1000,10000,6,fsb,0.258644,0.496000,0.004998
1000,10000,6,amp,-0.117974,0.908800,0.002939
1000,10000,6,fcl,0.317566,0.437300,0.004963
1000,10000,6,fcl,0.079767,0.864500,0.003398
1000,10000,6,fsb,0.066423,0.864500,0.003398
1000,10000,6,amp,0.073018,0.864500,0.003398
1000,10000,6,amp,0.414774,0.909400,0.002871
1000,10000,6,fcl,0.408360,0.240600,0.004267
1000,10000,6,fsb,0.164269,0.661100,0.004717
1000,10000,6,fsb,0.118373,0.732500,0.004393
1000,10000,6,fsb,0.351107,0.456700,0.004977
1000,10000,6,fcl,-0.380843,0.399900,0.004899
1000,10000,6,fcl,0.349316,0.380800,0.004855
1000,10000,6,fsb,0.370297,0.475000,0.004999
1000,10000,6,amp,0.337028,0.845200,0.003569
1000,10000,6,fcl,-0.064683,0.726600,0.004469
1000,10000,6,fsb,-0.088610,0.726600,0.004469
1000,10000,6,amp,0.086143,0.726600,0.004469
1000,10000,6,amp,0.474592,0.866800,0.003420
1000,10000,6,fcl,-0.042064,0.977900,0.001523
1000,10000,6,fsb,-0.014328,0.977900,0.001523
1000,10000,6,amp,0.037879,0.977900,0.001523
1000,10000,6,fsb,-0.231393,0.285600,0.004507
1000,10000,6,fcl,-0.122386,0.847100,0.003692
1000,10000,6,fsb,0.173715,0.657700,0.004767
1000,10000,6,amp,-0.445579,0.953500,0.002116
1000,10000,6,fcl,0.424059,0.227200,0.004164
1000,10000,6,amp,-0.470011,0.971700,0.001679
1000,10000,6,fsb,0.432898,0.459000,0.004983
1000,10000,6,amp,0.177948,0.739000,0.004366
1000,10000,6,fsb,-0.245404,0.265000,0.004424
1000,10000,6,amp,0.214786,0.794300,0.004026
1000,10000,6,fsb,0.194982,0.629300,0.004844
1000,10000,6,fsb,-0.493492,0.444000,0.004961
1000,10000,6,fsb,-0.200783,0.426000,0.004941
1000,10000,6,amp,0.142638,0.929100,0.002551
1000,10000,6,amp,0.437714,0.923200,0.002649
1000,10000,6,amp,0.258526,0.961100,0.001886
1000,10000,6,fcl,-0.497550,0.238700,0.004267
1000,10000,6,amp,0.158892,0.932500,0.002454
1000,10000,6,amp,0.353209,0.958800,0.001997
1000,10000,6,fcl,0.404144,0.276600,0.004470
1000,10000,6,fsb,-0.246237,0.277800,0.004477
1000,10000,6,amp,0.196290,0.985000,0.001236
1000,10000,6,fsb,-0.422143,0.463600,0.004985
1000,10000,6,amp,0.125042,0.937600,0.002422
1000,10000,6,amp,-0.386055,0.978900,0.001464
1000,10000,6,fcl,0.195780,0.710000,0.004576
1000,10000,6,fcl,-0.307924,0.425000,0.004960
1000,10000,6,fcl,0.351154,0.356600,0.004783
1000,10000,6,amp,0.304640,0.925300,0.002629
1000,10000,6,fsb,-0.351238,0.363100,0.004807
1000,10000,6,fcl,-0.153225,0.633600,0.004791
1000,10000,6,fcl,0.085128,0.935700,0.002449
1000,10000,6,fsb,-0.001820,0.935700,0.002449
1000,10000,6,amp,-0.002354,0.935700,0.002449
1000,10000,6,fsb,-0.487259,0.462300,0.004987
1000,10000,6,amp,-0.372206,0.770000,0.004184
1000,10000,6,amp,0.291019,0.864300,0.003366
1000,10000,6,fcl,-0.262596,0.558600,0.004962
1000,10000,6,fcl,0.247621,0.412500,0.004905
1000,10000,6,fsb,-0.307210,0.343100,0.004740
1000,10000,6,fcl,0.323696,0.429100,0.004953
1000,10000,6,fcl,0.045223,0.831500,0.003711
1000,10000,6,fsb,-0.065836,0.831500,0.003711
1000,10000,6,amp,0.083321,0.831500,0.003711
1000,10000,6,fsb,-0.341593,0.351100,0.004776
1000,10000,6,fsb,-0.376962,0.419700,0.004939
1000,10000,6,fcl,-0.365921,0.397900,0.004904
1000,10000,6,amp,-0.458956,0.968600,0.001754
1000,10000,6,amp,0.301703,0.994300,0.000733
1000,10000,6,amp,-0.498597,0.968300,0.001850
1000,10000,6,fcl,-0.385958,0.418700,0.004928
1000,10000,6,fsb,-0.340156,0.365300,0.004819
1000,10000,6,fcl,-0.463932,0.339800,0.004735
1000,10000,6,fsb,0.202572,0.605500,0.004889
1000,10000,6,fcl,0.140168,0.772200,0.004139
1000,10000,6,fcl,0.383063,0.257600,0.004376
1000,10000,6,fcl,-0.029434,0.819600,0.003817
1000,10000,6,fsb,0.089996,0.819600,0.003817
1000,10000,6,amp,-0.032192,0.819600,0.003817
1000,10000,6,fcl,-0.078417,0.689800,0.004613
1000,10000,6,fsb,-0.094046,0.689800,0.004613
1000,10000,6,amp,0.028276,0.689800,0.004613
1000,10000,6,amp,-0.194144,0.758200,0.004295
1000,10000,6,amp,0.326928,0.945900,0.002313
1000,10000,6,fcl,-0.240844,0.570600,0.004956
1000,10000,6,amp,0.207300,0.929700,0.002568
1000,10000,6,fcl,-0.081266,0.796900,0.003996
1000,10000,6,fsb,0.086334,0.796900,0.003996
1000,10000,6,amp,-0.062093,0.796900,0.003996
1000,10000,7,amp,0.477199,0.925900,0.002626
1000,10000,7,amp,0.244161,0.924000,0.002659
1000,10000,7,fsb,-0.133175,0.590800,0.004916
1000,10000,7,fcl,-0.062085,0.789500,0.004084
1000,10000,7,fsb,-0.078556,0.789500,0.004084
1000,10000,7,amp,-0.008337,0.789500,0.004084
1000,10000,7,amp,0.181642,0.982200,0.001247
1000,10000,7,fsb,-0.407841,0.386200,0.004886
1000,10000,7,amp,0.266439,0.661800,0.004739
1000,10000,7,fsb,-0.478731,0.369100,0.004845
1000,10000,7,fsb,-0.155416,0.432900,0.004957
1000,10000,7,fcl,-0.281149,0.444400,0.004957
1000,10000,7,fsb,-0.271626,0.405600,0.004913
1000,10000,7,fsb,-0.291632,0.337500,0.004748
1000,10000,7,fcl,0.468179,0.195100,0.003923
1000,10000,7,amp,0.133370,0.996900,0.000618
1000,10000,7,fcl,-0.007399,0.987300,0.001086
1000,10000,7,fsb,-0.022747,0.987300,0.001086
1000,10000,7,amp,-0.071202,0.987300,0.001086
1000,10000,7,fsb,0.239502,0.534800,0.004976
1000,10000,7,fcl,0.331696,0.313800,0.004619
1000,10000,7,fsb,0.460033,0.483500,0.004996
1000,10000,7,amp,0.395704,0.975100,0.001586
1000,10000,7,fsb,-0.379278,0.410300,0.004916
1000,10000,7,fsb,-0.272397,0.280600,0.004503
1000,10000,7,fsb,-0.247232,0.293100,0.004534
1000,10000,7,fsb,-0.149668,0.524600,0.004996
1000,10000,7,fsb,-0.280708,0.284800,0.004515
1000,10000,7,fcl,-0.401541,0.407100,0.004907
1000,10000,7,fcl,0.464692,0.203500,0.004025
1000,10000,7,fsb,-0.170580,0.473500,0.004985
1000,10000,7,amp,-0.273416,0.803500,0.003977
1000,10000,7,amp,0.386144,0.894000,0.003078
1000,10000,7,fcl,0.235851,0.485700,0.004997
1000,10000,7,amp,-0.171620,0.959100,0.002017
1000,10000,7,amp,-0.455010,0.915700,0.002757
1000,10000,7,amp,0.414043,0.715400,0.004486
1000,10000,7,amp,-0.357478,0.843400,0.003604
1000,10000,7,fcl,0.134133,0.749700,0.004290
1000,10000,7,amp,0.319178,0.916600,0.002743
1000,10000,7,fcl,-0.025777,0.987400,0.001084
1000,10000,7,fsb,0.015347,0.987400,0.001084
1000,10000,7,amp,0.071548,0.987400,0.001084
1000,10000,7,amp,-0.363694,0.759700,0.004268
1000,10000,7,amp,-0.162534,0.772200,0.004214
1000,10000,7,amp,-0.157072,0.978000,0.001489
1000,10000,7,fcl,-0.236657,0.597500,0.004885
1000,10000,7,fsb,-0.477767,0.387700,0.004862
1000,10000,7,fcl,-0.147116,0.810400,0.003913
1000,10000,7,amp,-0.212435,0.890800,0.003074
1000,10000,7,fsb,-0.282723,0.273700,0.004514
1000,10000,7,fsb,0.412545,0.456800,0.004980
1000,10000,7,fsb,0.228481,0.592700,0.004926
1000,10000,7,amp,-0.390013,0.938900,0.002379
1000,10000,7,fcl,-0.101353,0.784200,0.004149
1000,10000,7,fcl,0.186398,0.723900,0.004458
1000,10000,7,fcl,-0.185976,0.729000,0.004427
1000,10000,7,fsb,-0.362871,0.376300,0.004833
1000,10000,7,amp,-0.193091,0.931200,0.002556
1000,10000,7,amp,-0.289075,0.916800,0.002777
1000,10000,7,fsb,-0.173019,0.430600,0.004960
1000,10000,7,amp,-0.137470,0.988700,0.001059
1000,10000,7,fcl,0.291124,0.498700,0.005000
1000,10000,7,amp,-0.282807,0.775300,0.004177
1000,10000,7,fcl,-0.300522,0.446900,0.004976
1000,10000,7,fcl,0.015491,0.985200,0.001165
1000,10000,7,fsb,0.021445,0.985200,0.001165
1000,10000,7,amp,0.089863,0.985200,0.001165
1000,10000,7,fcl,-0.064032,0.920200,0.002701
1000,10000,7,fsb,-0.035291,0.920200,0.002701
1000,10000,7,amp,0.021913,0.920200,0.002701
1000,10000,7,fcl,-0.293230,0.515900,0.004997
1000,10000,7,amp,0.291293,0.989700,0.001080
1000,10000,7,fcl,-0.108021,0.852100,0.003596
1000,10000,7,fcl,0.156250,0.782100,0.004108
1000,10000,7,fsb,0.401852,0.475000,0.004993
1000,10000,7,fsb,0.386292,0.473600,0.004995
1000,10000,7,fcl,-0.362623,0.434200,0.004956
1000,10000,7,amp,0.223176,0.899100,0.003080
