u1,u2,u3,Q_jac,Q_det,gg,ee
0.005000,0.055000,0.340000,0.827372,0.972231,0.187667,0.724185
0.010000,0.055000,0.340000,0.832256,0.969121,0.182159,0.723561
0.015000,0.055000,0.340000,0.836736,0.965754,0.176671,0.722552
0.020000,0.055000,0.340000,0.840815,0.962147,0.171213,0.721173
0.025000,0.055000,0.340000,0.844490,0.958315,0.165800,0.719436
0.030000,0.055000,0.340000,0.847748,0.954284,0.160463,0.717357
0.035000,0.055000,0.340000,0.850584,0.950071,0.155218,0.714948
0.040000,0.055000,0.340000,0.852986,0.945694,0.150089,0.712221
0.045000,0.055000,0.340000,0.854291,0.941167,0.145095,0.709184
0.050000,0.055000,0.340000,0.846135,0.936517,0.140272,0.705852
0.055000,0.055000,0.340000,0.837882,0.931757,0.135640,0.702230
0.060000,0.055000,0.340000,0.829556,0.926898,0.131222,0.698322
0.065000,0.055000,0.340000,0.821208,0.921967,0.127055,0.694141
0.070000,0.055000,0.340000,0.812860,0.916973,0.123160,0.689688
-0.070000,0.060000,0.340000,0.676425,0.974191,0.278241,0.663812
-0.065000,0.060000,0.340000,0.687018,0.976788,0.273344,0.669508
-0.060000,0.060000,0.340000,0.697363,0.978895,0.268301,0.674810
-0.055000,0.060000,0.340000,0.707439,0.980523,0.263122,0.679707
-0.050000,0.060000,0.340000,0.717204,0.981680,0.257831,0.684181
-0.045000,0.060000,0.340000,0.726649,0.982380,0.252436,0.688230
-0.040000,0.060000,0.340000,0.735767,0.982636,0.246940,0.691852
-0.035000,0.060000,0.340000,0.744529,0.982461,0.241364,0.695039
-0.030000,0.060000,0.340000,0.752936,0.981871,0.235714,0.697796
-0.025000,0.060000,0.340000,0.760984,0.980881,0.229996,0.700125
-0.020000,0.060000,0.340000,0.768676,0.979506,0.224214,0.702036
-0.015000,0.060000,0.340000,0.775997,0.977767,0.218389,0.703531
-0.010000,0.060000,0.340000,0.782953,0.975679,0.212524,0.704622
-0.005000,0.060000,0.340000,0.789551,0.973259,0.206624,0.705321
0.000000,0.060000,0.340000,0.795778,0.970530,0.200713,0.705637
0.005000,0.060000,0.340000,0.801641,0.967508,0.194798,0.705585
0.010000,0.060000,0.340000,0.807144,0.964210,0.188887,0.705176
0.015000,0.060000,0.340000,0.812273,0.960661,0.183006,0.704425
0.020000,0.060000,0.340000,0.817031,0.956879,0.177169,0.703345
0.025000,0.060000,0.340000,0.821414,0.952877,0.171386,0.701946
0.030000,0.060000,0.340000,0.825406,0.948685,0.165690,0.700242
0.035000,0.060000,0.340000,0.829001,0.944316,0.160097,0.698243
0.040000,0.060000,0.340000,0.832186,0.939789,0.154627,0.695959
0.045000,0.060000,0.340000,0.834948,0.935119,0.149301,0.693395
0.050000,0.060000,0.340000,0.834728,0.930333,0.144153,0.690563
0.055000,0.060000,0.340000,0.826680,0.925442,0.139202,0.687466
0.060000,0.060000,0.340000,0.818587,0.920459,0.134470,0.684105
0.065000,0.060000,0.340000,0.810492,0.915410,0.129992,0.680489
0.070000,0.060000,0.340000,0.802417,0.910305,0.125788,0.676616
-0.070000,0.065000,0.340000,0.645690,0.972628,0.292023,0.646859
-0.065000,0.065000,0.340000,0.656463,0.974960,0.286622,0.652230
-0.060000,0.065000,0.340000,0.667005,0.976807,0.281079,0.657230
-0.055000,0.065000,0.340000,0.677301,0.978180,0.275406,0.661853
-0.050000,0.065000,0.340000,0.687309,0.979087,0.269627,0.666082
-0.045000,0.065000,0.340000,0.697023,0.979542,0.263749,0.669918
-0.040000,0.065000,0.340000,0.706439,0.979558,0.257778,0.673362
-0.035000,0.065000,0.340000,0.715528,0.979149,0.251735,0.676408
-0.030000,0.065000,0.340000,0.724293,0.978330,0.245625,0.679063
-0.025000,0.065000,0.340000,0.732729,0.977118,0.239457,0.681331
-0.020000,0.065000,0.340000,0.740843,0.975526,0.233233,0.683222
-0.015000,0.065000,0.340000,0.748616,0.973576,0.226977,0.684739
-0.010000,0.065000,0.340000,0.756058,0.971285,0.220692,0.685895
-0.005000,0.065000,0.340000,0.763174,0.968666,0.214382,0.686701
0.000000,0.065000,0.340000,0.769950,0.965746,0.208072,0.687168
0.005000,0.065000,0.340000,0.776392,0.962540,0.201769,0.687307
0.010000,0.065000,0.340000,0.782505,0.959063,0.195481,0.687132
0.015000,0.065000,0.340000,0.788273,0.955343,0.189235,0.686654
0.020000,0.065000,0.340000,0.793696,0.951396,0.183043,0.685885
0.025000,0.065000,0.340000,0.798772,0.947236,0.176916,0.684834
0.030000,0.065000,0.340000,0.803482,0.942892,0.170885,0.683513
0.035000,0.065000,0.340000,0.807818,0.938378,0.164966,0.681929
0.040000,0.065000,0.340000,0.811766,0.933714,0.159179,0.680091
0.045000,0.065000,0.340000,0.815312,0.928912,0.153543,0.678001
0.050000,0.065000,0.340000,0.818431,0.924000,0.148091,0.675668
0.055000,0.065000,0.340000,0.815945,0.918991,0.142841,0.673093
0.060000,0.065000,0.340000,0.808099,0.913896,0.137814,0.670274
0.065000,0.065000,0.340000,0.800272,0.908740,0.133043,0.667217
0.070000,0.065000,0.340000,0.792480,0.903534,0.128549,0.663919
-0.070000,0.070000,0.340000,0.615432,0.970721,0.305282,0.629859
-0.065000,0.070000,0.340000,0.626402,0.972796,0.299394,0.634942
-0.060000,0.070000,0.340000,0.637159,0.974390,0.293372,0.639677
-0.055000,0.070000,0.340000,0.647691,0.975515,0.287226,0.644062
-0.050000,0.070000,0.340000,0.657957,0.976179,0.280981,0.648084
-0.045000,0.070000,0.340000,0.667953,0.976396,0.274645,0.651744
-0.040000,0.070000,0.340000,0.677677,0.976180,0.268223,0.655046
-0.035000,0.070000,0.340000,0.687102,0.975544,0.261739,0.657986
-0.030000,0.070000,0.340000,0.696231,0.974506,0.255196,0.660572
-0.025000,0.070000,0.340000,0.705061,0.973079,0.248604,0.662810
-0.020000,0.070000,0.340000,0.713598,0.971280,0.241966,0.664710
-0.015000,0.070000,0.340000,0.721825,0.969129,0.235306,0.666277
-0.010000,0.070000,0.340000,0.729749,0.966642,0.228628,0.667523
-0.005000,0.070000,0.340000,0.737378,0.963836,0.221936,0.668459
0.000000,0.070000,0.340000,0.744696,0.960734,0.215254,0.669096
0.005000,0.070000,0.340000,0.751709,0.957353,0.208591,0.669445
0.010000,0.070000,0.340000,0.758420,0.953709,0.201952,0.669518
0.015000,0.070000,0.340000,0.764813,0.949828,0.195367,0.669325
0.020000,0.070000,0.340000,0.770886,0.945727,0.188845,0.668877
0.025000,0.070000,0.340000,0.776637,0.941420,0.182398,0.668181
0.030000,0.070000,0.340000,0.782044,0.936936,0.176057,0.667247
0.035000,0.070000,0.340000,0.787100,0.932288,0.169836,0.666081
0.040000,0.070000,0.340000,0.791789,0.927497,0.163754,0.664689
0.045000,0.070000,0.340000,0.796096,0.922574,0.157829,0.663070
0.050000,0.070000,0.340000,0.799993,0.917548,0.152093,0.661233
0.055000,0.070000,0.340000,0.803463,0.912431,0.146565,0.659174
0.060000,0.070000,0.340000,0.798164,0.907235,0.141262,0.656890
0.065000,0.070000,0.340000,0.790614,0.901984,0.136218,0.654384
0.070000,0.070000,0.340000,0.783113,0.896689,0.131451,0.651650
-0.070000,-0.070000,0.360000,0.786316,0.833710,0.080100,0.706204
-0.065000,-0.070000,0.360000,0.793782,0.842016,0.074341,0.719429
-0.060000,-0.070000,0.360000,0.801190,0.849876,0.068692,0.732486
-0.055000,-0.070000,0.360000,0.808480,0.857301,0.063217,0.745251
-0.050000,-0.070000,0.360000,0.815561,0.864279,0.057992,0.757557
-0.045000,-0.070000,0.360000,0.822357,0.870822,0.053065,0.769280
-0.040000,-0.070000,0.360000,0.828785,0.876941,0.048480,0.780293
-0.035000,-0.070000,0.360000,0.834740,0.882633,0.044284,0.790444
-0.030000,-0.070000,0.360000,0.840135,0.887912,0.040501,0.799622
-0.025000,-0.070000,0.360000,0.844879,0.892788,0.037153,0.807714
-0.020000,-0.070000,0.360000,0.848888,0.897275,0.034248,0.814628
-0.015000,-0.070000,0.360000,0.852075,0.901377,0.031799,0.820264
-0.010000,-0.070000,0.360000,0.854373,0.905112,0.029801,0.824560
-0.005000,-0.070000,0.360000,0.855725,0.908496,0.028246,0.827467
0.000000,-0.070000,0.360000,0.856085,0.911537,0.027129,0.828944
0.005000,-0.070000,0.360000,0.855425,0.914254,0.026435,0.828978
0.010000,-0.070000,0.360000,0.853731,0.916664,0.026151,0.827569
0.015000,-0.070000,0.360000,0.851013,0.918778,0.026265,0.824736
0.020000,-0.070000,0.360000,0.847292,0.920616,0.026765,0.820516
0.025000,-0.070000,0.360000,0.842605,0.922195,0.027643,0.814951
0.030000,-0.070000,0.360000,0.837020,0.923529,0.028891,0.808117
0.035000,-0.070000,0.360000,0.830607,0.924636,0.030510,0.800085
0.040000,-0.070000,0.360000,0.823456,0.925531,0.032501,0.790943
0.045000,-0.070000,0.360000,0.815661,0.926232,0.034875,0.780773
0.050000,-0.070000,0.360000,0.807350,0.926753,0.037640,0.769698
0.055000,-0.070000,0.360000,0.798638,0.927109,0.040813,0.757812
0.060000,-0.070000,0.360000,0.789643,0.927314,0.044421,0.745211
0.065000,-0.070000,0.360000,0.780515,0.927383,0.048478,0.732025
0.070000,-0.070000,0.360000,0.771376,0.927327,0.053015,0.718349
-0.070000,-0.065000,0.360000,0.791484,0.845880,0.067070,0.724403
-0.065000,-0.065000,0.360000,0.799671,0.854127,0.061979,0.737680
-0.060000,-0.065000,0.360000,0.807804,0.861923,0.057034,0.750758
-0.055000,-0.065000,0.360000,0.815820,0.869279,0.052295,0.763513
-0.050000,-0.065000,0.360000,0.823622,0.876181,0.047825,0.775785
-0.045000,-0.065000,0.360000,0.831129,0.882644,0.043667,0.787451
-0.040000,-0.065000,0.360000,0.838256,0.888678,0.039856,0.798388
-0.035000,-0.065000,0.360000,0.844893,0.894279,0.036430,0.808451
-0.030000,-0.065000,0.360000,0.850950,0.899463,0.033407,0.817531
-0.025000,-0.065000,0.360000,0.856335,0.904239,0.030801,0.825523
-0.020000,-0.065000,0.360000,0.860963,0.908623,0.028615,0.832336
-0.015000,-0.065000,0.360000,0.864744,0.912617,0.026854,0.837878
-0.010000,-0.065000,0.360000,0.867611,0.916239,0.025509,0.842090
-0.005000,-0.065000,0.360000,0.869507,0.919507,0.024570,0.844925
0.000000,-0.065000,0.360000,0.870383,0.922427,0.024026,0.846345
0.005000,-0.065000,0.360000,0.870212,0.925019,0.023860,0.846340
0.010000,-0.065000,0.360000,0.868980,0.927300,0.024058,0.844910
0.015000,-0.065000,0.360000,0.866693,0.929282,0.024605,0.842076
0.020000,-0.065000,0.360000,0.863374,0.930984,0.025489,0.837873
0.025000,-0.065000,0.360000,0.859057,0.932423,0.026702,0.832343
0.030000,-0.065000,0.360000,0.853809,0.933614,0.028237,0.825560
0.035000,-0.065000,0.360000,0.847698,0.934573,0.030094,0.817592
0.040000,-0.065000,0.360000,0.840812,0.935318,0.032276,0.808524
0.045000,-0.065000,0.360000,0.833242,0.935865,0.034795,0.798435
0.050000,-0.065000,0.360000,0.825115,0.936228,0.037660,0.787442
0.055000,-0.065000,0.360000,0.816542,0.936423,0.040892,0.775638
0.060000,-0.065000,0.360000,0.807639,0.936463,0.044515,0.763112
0.065000,-0.065000,0.360000,0.798554,0.936364,0.048550,0.749993
0.070000,-0.065000,0.360000,0.789408,0.936137,0.053027,0.736369
-0.070000,-0.060000,0.360000,0.797259,0.857634,0.056024,0.741223
-0.065000,-0.060000,0.360000,0.806190,0.865804,0.051629,0.754549
-0.060000,-0.060000,0.360000,0.815065,0.873516,0.047409,0.767645
-0.055000,-0.060000,0.360000,0.823816,0.880782,0.043414,0.780390
-0.050000,-0.060000,0.360000,0.832339,0.887590,0.039701,0.792626
-0.045000,-0.060000,0.360000,0.840552,0.893953,0.036303,0.804236
-0.040000,-0.060000,0.360000,0.848365,0.899883,0.033251,0.815102
-0.035000,-0.060000,0.360000,0.855665,0.905375,0.030572,0.825082
-0.030000,-0.060000,0.360000,0.862363,0.910445,0.028279,0.834073
-0.025000,-0.060000,0.360000,0.868363,0.915103,0.026378,0.841973
-0.020000,-0.060000,0.360000,0.873580,0.919364,0.024870,0.848699
-0.015000,-0.060000,0.360000,0.877923,0.923232,0.023751,0.854160
-0.010000,-0.060000,0.360000,0.873854,0.926724,0.023011,0.858303
-0.005000,-0.060000,0.360000,0.870697,0.929856,0.022635,0.861083
0.000000,-0.060000,0.360000,0.869287,0.932639,0.022608,0.862467
0.005000,-0.060000,0.360000,0.869615,0.935089,0.022913,0.862444
0.010000,-0.060000,0.360000,0.871664,0.937224,0.023535,0.861017
0.015000,-0.060000,0.360000,0.875396,0.939058,0.024457,0.858206
0.020000,-0.060000,0.360000,0.879725,0.940607,0.025666,0.854046
0.025000,-0.060000,0.360000,0.875748,0.941890,0.027157,0.848579
0.030000,-0.060000,0.360000,0.870808,0.942922,0.028922,0.841874
0.035000,-0.060000,0.360000,0.864973,0.943719,0.030961,0.834000
0.040000,-0.060000,0.360000,0.858327,0.944298,0.033280,0.825035
0.045000,-0.060000,0.360000,0.850961,0.944676,0.035892,0.815058
0.050000,-0.060000,0.360000,0.842999,0.944867,0.038806,0.804180
0.055000,-0.060000,0.360000,0.834549,0.944887,0.042047,0.792491
0.060000,-0.060000,0.360000,0.825726,0.944750,0.045640,0.780074
0.065000,-0.060000,0.360000,0.816674,0.944470,0.049606,0.767055
0.070000,-0.060000,0.360000,0.807511,0.944061,0.053980,0.753519
-0.070000,-0.055000,0.360000,0.803730,0.868950,0.047118,0.756600
-0.065000,-0.055000,0.360000,0.813405,0.877022,0.043429,0.769965
-0.060000,-0.055000,0.360000,0.823013,0.884632,0.039933,0.783068
-0.055000,-0.055000,0.360000,0.832480,0.891789,0.036675,0.795793
-0.050000,-0.055000,0.360000,0.841700,0.898484,0.033701,0.807987
-0.045000,-0.055000,0.360000,0.850586,0.904728,0.031039,0.819535
-0.040000,-0.055000,0.360000,0.859048,0.910535,0.028712,0.830324
-0.035000,-0.055000,0.360000,0.866971,0.915899,0.026741,0.840218
-0.030000,-0.055000,0.360000,0.874262,0.920837,0.025132,0.849119
-0.025000,-0.055000,0.360000,0.876103,0.925359,0.023887,0.856929
-0.020000,-0.055000,0.360000,0.868576,0.929479,0.023001,0.863570
-0.015000,-0.055000,0.360000,0.862655,0.933202,0.022466,0.868956
-0.010000,-0.055000,0.360000,0.858376,0.936546,0.022268,0.873037
-0.005000,-0.055000,0.360000,0.855764,0.939528,0.022391,0.875773
0.000000,-0.055000,0.360000,0.854832,0.942155,0.022817,0.877131
0.005000,-0.055000,0.360000,0.855570,0.944446,0.023528,0.877104
0.010000,-0.055000,0.360000,0.857959,0.946420,0.024507,0.875694
0.015000,-0.055000,0.360000,0.861961,0.948088,0.025738,0.872923
0.020000,-0.055000,0.360000,0.867530,0.949469,0.027209,0.868825
0.025000,-0.055000,0.360000,0.874621,0.950581,0.028914,0.863439
0.030000,-0.055000,0.360000,0.883156,0.951439,0.030846,0.856836
0.035000,-0.055000,0.360000,0.882097,0.952059,0.033008,0.849077
0.040000,-0.055000,0.360000,0.875659,0.952458,0.035406,0.840241
0.045000,-0.055000,0.360000,0.868468,0.952654,0.038055,0.830402
0.050000,-0.055000,0.360000,0.860645,0.952660,0.040966,0.819667
0.055000,-0.055000,0.360000,0.852297,0.952493,0.044165,0.808120
0.060000,-0.055000,0.360000,0.843535,0.952166,0.047679,0.795844
0.065000,-0.055000,0.360000,0.834501,0.951695,0.051532,0.782957
0.070000,-0.055000,0.360000,0.825312,0.951091,0.055760,0.769541
-0.070000,-0.050000,0.360000,0.810933,0.879774,0.040487,0.770434
-0.065000,-0.050000,0.360000,0.821323,0.887729,0.037493,0.783817
-0.060000,-0.050000,0.360000,0.831624,0.895218,0.034702,0.796910
-0.055000,-0.050000,0.360000,0.841763,0.902248,0.032152,0.809599
-0.050000,-0.050000,0.360000,0.851627,0.908811,0.029880,0.821734
-0.045000,-0.050000,0.360000,0.861128,0.914918,0.027910,0.833206
-0.040000,-0.050000,0.360000,0.870176,0.920584,0.026258,0.843906
-0.035000,-0.050000,0.360000,0.878653,0.925803,0.024938,0.853703
-0.030000,-0.050000,0.360000,0.870593,0.930591,0.023952,0.862504
-0.025000,-0.050000,0.360000,0.862224,0.934959,0.023296,0.870218
-0.020000,-0.050000,0.360000,0.855339,0.938922,0.022963,0.876770
-0.015000,-0.050000,0.360000,0.850008,0.942485,0.022941,0.882078
-0.010000,-0.050000,0.360000,0.846261,0.945664,0.023212,0.886097
-0.005000,-0.050000,0.360000,0.844117,0.948478,0.023760,0.888789
0.000000,-0.050000,0.360000,0.843585,0.950934,0.024563,0.890124
0.005000,-0.050000,0.360000,0.844653,0.953052,0.025605,0.890098
0.010000,-0.050000,0.360000,0.847301,0.954848,0.026868,0.888713
0.015000,-0.050000,0.360000,0.851490,0.956337,0.028336,0.885992
0.020000,-0.050000,0.360000,0.857177,0.957536,0.029997,0.881966
0.025000,-0.050000,0.360000,0.864317,0.958462,0.031848,0.876676
0.030000,-0.050000,0.360000,0.872839,0.959132,0.033882,0.870188
0.035000,-0.050000,0.360000,0.882685,0.959562,0.036103,0.862563
0.040000,-0.050000,0.360000,0.892407,0.959770,0.038520,0.853875
0.045000,-0.050000,0.360000,0.885354,0.959770,0.041149,0.844194
0.050000,-0.050000,0.360000,0.877639,0.959580,0.044003,0.833624
0.055000,-0.050000,0.360000,0.869367,0.959215,0.047109,0.822246
0.060000,-0.050000,0.360000,0.860645,0.958688,0.050497,0.810136
0.065000,-0.050000,0.360000,0.851613,0.958014,0.054192,0.797409
0.070000,-0.050000,0.360000,0.842387,0.957208,0.058231,0.784144
-0.070000,-0.045000,0.360000,0.818883,0.890088,0.036195,0.782677
-0.065000,-0.045000,0.360000,0.829932,0.897909,0.033866,0.796054
-0.060000,-0.045000,0.360000,0.840864,0.905257,0.031742,0.809110
-0.055000,-0.045000,0.360000,0.851604,0.912143,0.029854,0.821738
-0.050000,-0.045000,0.360000,0.862035,0.918556,0.028232,0.833791
-0.045000,-0.045000,0.360000,0.872070,0.924510,0.026894,0.845164
-0.040000,-0.045000,0.360000,0.879244,0.930017,0.025852,0.855754
-0.035000,-0.045000,0.360000,0.868823,0.935073,0.025113,0.865436
-0.030000,-0.045000,0.360000,0.859700,0.939695,0.024675,0.874121
-0.025000,-0.045000,0.360000,0.851955,0.943894,0.024532,0.881723
-0.020000,-0.045000,0.360000,0.845646,0.947683,0.024673,0.888173
-0.015000,-0.045000,0.360000,0.840834,0.951069,0.025081,0.893393
-0.010000,-0.045000,0.360000,0.837544,0.954069,0.025740,0.897341
-0.005000,-0.045000,0.360000,0.835792,0.956699,0.026630,0.899983
0.000000,-0.045000,0.360000,0.835582,0.958969,0.027730,0.901293
0.005000,-0.045000,0.360000,0.836901,0.960899,0.029021,0.901266
0.010000,-0.045000,0.360000,0.839728,0.962504,0.030490,0.899907
0.015000,-0.045000,0.360000,0.844025,0.963799,0.032118,0.897238
0.020000,-0.045000,0.360000,0.849750,0.964802,0.033896,0.893292
0.025000,-0.045000,0.360000,0.856863,0.965531,0.035822,0.888105
0.030000,-0.045000,0.360000,0.865293,0.966001,0.037889,0.881742
0.035000,-0.045000,0.360000,0.874988,0.966229,0.040105,0.874263
0.040000,-0.045000,0.360000,0.885889,0.966233,0.042480,0.865737
0.045000,-0.045000,0.360000,0.897946,0.966028,0.045031,0.856231
0.050000,-0.045000,0.360000,0.893633,0.965631,0.047775,0.845846
0.055000,-0.045000,0.360000,0.885407,0.965057,0.050738,0.834657
0.060000,-0.045000,0.360000,0.876702,0.964320,0.053953,0.822737
0.065000,-0.045000,0.360000,0.867656,0.963436,0.057447,0.810197
0.070000,-0.045000,0.360000,0.858379,0.962417,0.061257,0.797110
-0.070000,-0.040000,0.360000,0.827556,0.899877,0.034261,0.793283
-0.065000,-0.040000,0.360000,0.839183,0.907546,0.032552,0.806619
-0.060000,-0.040000,0.360000,0.850659,0.914737,0.031041,0.819607
-0.055000,-0.040000,0.360000,0.861906,0.921461,0.029753,0.832141
-0.050000,-0.040000,0.360000,0.872806,0.927707,0.028714,0.844080
-0.045000,-0.040000,0.360000,0.881756,0.933490,0.027936,0.855325
-0.040000,-0.040000,0.360000,0.870793,0.938822,0.027426,0.865778
-0.035000,-0.040000,0.360000,0.861014,0.943700,0.027187,0.875318
-0.030000,-0.040000,0.360000,0.852495,0.948140,0.027213,0.883864
-0.025000,-0.040000,0.360000,0.845308,0.952153,0.027496,0.891333
-0.020000,-0.040000,0.360000,0.839506,0.955753,0.028022,0.897661
-0.015000,-0.040000,0.360000,0.835141,0.958947,0.028772,0.902777
-0.010000,-0.040000,0.360000,0.832235,0.961752,0.029729,0.906640
-0.005000,-0.040000,0.360000,0.830798,0.964185,0.030874,0.909221
0.000000,-0.040000,0.360000,0.830834,0.966256,0.032184,0.910496
0.005000,-0.040000,0.360000,0.832326,0.967983,0.033642,0.910462
0.010000,-0.040000,0.360000,0.835255,0.969384,0.035233,0.909124
0.015000,-0.040000,0.360000,0.839582,0.970473,0.036943,0.906506
0.020000,-0.040000,0.360000,0.845269,0.971269,0.038762,0.902638
0.025000,-0.040000,0.360000,0.852278,0.971787,0.040690,0.897558
0.030000,-0.040000,0.360000,0.860542,0.972046,0.042723,0.891327
0.035000,-0.040000,0.360000,0.870014,0.972061,0.044869,0.884001
0.040000,-0.040000,0.360000,0.880638,0.971851,0.047141,0.875649
0.045000,-0.040000,0.360000,0.892371,0.971430,0.049558,0.866333
0.050000,-0.040000,0.360000,0.905135,0.970817,0.052138,0.856149
0.055000,-0.040000,0.360000,0.900089,0.970025,0.054909,0.845168
0.060000,-0.040000,0.360000,0.891379,0.969070,0.057906,0.833461
0.065000,-0.040000,0.360000,0.882300,0.967968,0.061157,0.821132
0.070000,-0.040000,0.360000,0.872963,0.966730,0.064700,0.808251
-0.070000,-0.035000,0.360000,0.836858,0.909101,0.034665,0.802182
-0.065000,-0.035000,0.360000,0.848961,0.916601,0.033512,0.815437
-0.060000,-0.035000,0.360000,0.860871,0.923619,0.032543,0.828316
-0.055000,-0.035000,0.360000,0.872510,0.930164,0.031780,0.840718
-0.050000,-0.035000,0.360000,0.883761,0.936228,0.031242,0.852507
-0.045000,-0.035000,0.360000,0.876495,0.941824,0.030938,0.863589
-0.040000,-0.035000,0.360000,0.866146,0.946966,0.030871,0.873871
-0.035000,-0.035000,0.360000,0.856947,0.951650,0.031040,0.883239
-0.030000,-0.035000,0.360000,0.848967,0.955893,0.031437,0.891616
